split,camera_id,person_id,sequence_id,frame_idx,score,mask_source
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,6,0.24450060725212097,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,7,0.4407733082771301,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,8,0.05486161634325981,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,9,0.2360200136899948,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,10,0.12718212604522705,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,11,0.105377197265625,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,12,0.0,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,13,0.23952509462833405,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,14,0.0,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,15,2.7943246364593506,valid_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,16,1.096431851387024,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,17,0.04623286426067352,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,18,0.36091184616088867,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,19,0.8573735356330872,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,20,0.39371779561042786,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,21,0.07551633566617966,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,22,0.34189215302467346,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,23,0.025365417823195457,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,24,0.0,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,25,0.12020257115364075,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,26,0.08165974169969559,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,27,0.4292285144329071,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,28,0.34092098474502563,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,29,0.4979887008666992,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,30,0.27962666749954224,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,31,0.31020015478134155,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__DnChange1_box_400cm_slantside_female_day_yhjz100,32,0.21337565779685974,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,1,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,2,0.321633905172348,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,3,0.0762050449848175,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,4,0.24894750118255615,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,5,0.1467689722776413,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,6,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,7,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,8,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,9,0.21716095507144928,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,10,0.2491558939218521,valid_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,11,0.6143412590026855,valid_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,12,0.5504054427146912,valid_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,13,0.3852311372756958,valid_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,14,0.01502090971916914,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,15,0.11502279341220856,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,16,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,17,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,18,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,19,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,20,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,21,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,22,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,23,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,24,0.08293920010328293,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,25,0.4364194869995117,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,26,0.013139143586158752,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,27,0.2742176949977875,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,28,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,29,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,30,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,31,0.003289111191406846,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,32,0.01056688092648983,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,33,0.0,person_mask
train,300cm_slantside,0324_woman4,0324_woman4__OutChange_box_300cm_slantside_female_day_yhjz100,34,0.6372194886207581,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,6,0.03787854313850403,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,7,0.0,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,8,0.11497881263494492,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,9,0.19816622138023376,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,10,0.26956939697265625,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,11,0.08182843774557114,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,12,0.1496751308441162,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,13,0.029606809839606285,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,14,0.5344999432563782,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,15,0.0,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,16,0.13130760192871094,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,17,0.44565948843955994,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,18,0.16152630746364594,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,19,0.36884158849716187,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,20,0.3389437794685364,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,21,0.0,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,22,0.4806751608848572,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,23,1.182364821434021,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,24,0.5364720821380615,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,25,0.5404072999954224,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,26,0.20240046083927155,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,27,0.03258676454424858,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,28,0.35543909668922424,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,29,0.5227525234222412,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,30,0.0,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,31,0.1520843654870987,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,32,0.09421908855438232,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,33,0.2054135799407959,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,34,0.08612482249736786,person_mask
train,350cm_slantside,0324_woman4,0324_woman4__OutChange_box_350cm_slantside_female_day_yhjz100,35,0.09720019996166229,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,1,0.0,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,2,0.0,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,3,0.0,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,4,0.0,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,5,0.04179481416940689,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,6,0.1551520675420761,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,7,0.08746051043272018,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,8,0.17212466895580292,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,9,0.162348672747612,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,10,0.2117917239665985,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,11,0.25816449522972107,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,12,0.25852471590042114,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,13,0.4410340487957001,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,14,0.6462327241897583,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,15,0.7514038681983948,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,16,0.3291044235229492,valid_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,17,0.27890101075172424,valid_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,18,0.3223956823348999,valid_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,19,0.2612726390361786,valid_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,20,0.1936696618795395,valid_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,21,0.2498956173658371,valid_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,22,0.26629161834716797,valid_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,23,0.014732816256582737,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,24,0.0,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,25,0.0,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,26,0.0,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,27,0.02698991820216179,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,28,0.33175820112228394,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,29,0.12505421042442322,person_mask
train,300cm_outside,0324_woman4,0324_woman4__OutDnChange1_normal_300cm_outside_female_day_yhjz100,30,0.06242647022008896,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,2,0.22735971212387085,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,3,0.09814409166574478,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,4,0.08682115375995636,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,5,0.038334447890520096,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,6,0.08785007894039154,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,7,0.04605233296751976,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,8,0.4235405921936035,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,9,0.09077057242393494,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,10,0.056379012763500214,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,11,0.059824347496032715,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,12,0.8677687048912048,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,13,0.10141780972480774,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,14,0.08751129359006882,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,15,0.08034785091876984,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,16,0.07372873276472092,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,17,0.09227468073368073,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,18,0.07765495032072067,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,19,0.13728885352611542,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,20,0.12767043709754944,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,21,0.35799023509025574,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,22,0.07964637130498886,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,23,0.5558270812034607,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,24,0.10376384109258652,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,25,0.1454663872718811,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,26,0.05006512254476547,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,27,0.07372747361660004,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,28,0.0,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,29,0.0897098109126091,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,30,0.03651032596826553,person_mask
train,300cm_inside,0324_woman4,0324_woman4__OutDnChange2_box_300cm_inside_female_day_yhjz100,31,0.08299132436513901,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,5,0.14434611797332764,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,6,0.20542128384113312,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,7,0.28860676288604736,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,8,0.42684119939804077,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,9,0.42816194891929626,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,10,0.6916224956512451,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,11,0.8142418265342712,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,12,0.7375805377960205,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,13,0.9481666684150696,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,14,1.0838046073913574,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,15,1.2167772054672241,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,16,1.2896881103515625,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,17,1.4200061559677124,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,18,0.8040408492088318,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,19,1.2707207202911377,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,20,0.04229772090911865,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,21,0.08155514299869537,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,22,0.1669878512620926,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,23,0.13622801005840302,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,24,0.10035412758588791,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,25,0.061142805963754654,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,26,0.08357308804988861,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,27,0.18090876936912537,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,28,0.05957019701600075,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,29,0.015400601550936699,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,30,0.1750180572271347,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,31,0.1263645738363266,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,32,0.08668402582406998,person_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,33,0.7990177273750305,valid_mask
train,350cm_outside,0324_woman4,0324_woman4__WbChange_phonecall_350cm_outside_female_day_yhjz100,34,0.8359516263008118,valid_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,1,0.3692772090435028,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,2,0.3044043481349945,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,3,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,4,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,5,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,6,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,7,0.192270427942276,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,8,0.22175490856170654,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,9,0.5888236165046692,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,10,0.6534934043884277,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,11,0.14525890350341797,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,12,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,13,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,14,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,15,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,16,0.1469072848558426,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,17,1.6424463987350464,valid_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,18,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,19,0.005206926725804806,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,20,0.01467282697558403,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,21,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,22,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,23,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,24,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,25,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,26,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,27,0.31115370988845825,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,28,0.0,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,29,0.14631590247154236,person_mask
train,400cm_inside,0324_woman4,0324_woman4__WbDnChange2_normal_400cm_inside_female_day_yhjz100,30,0.05343589559197426,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__WbDnChange2_shoulder_400cm_slantside_female_day_yhjz100,1,0.0403156653046608,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__WbDnChange2_shoulder_400cm_slantside_female_day_yhjz100,2,0.08564750850200653,person_mask
train,400cm_slantside,0324_woman4,0324_woman4__WbDnChange2_shoulder_400cm_slantside_female_day_yhjz100,3,0.0,person_mask
